X,Y,comment_,objectid,featuretype,descripton,class,facility_name,facility_operationalstatus,facility_address,abs_suburb,facility_state,abs_postcode,facility_attribute_source,facility_attribute_date,facility_source,facility_date,facility_spatial_confidence,facility_revised,facility_lat,facility_long,validated,gnaf_building_name,gnaf_address_detail_pid,gnaf_formatted_address,gnaf_confidence,gnaf_postcode,gnaf_suburb,distance_to_gnaf,gnaf_lat,gnaf_long
144.285071999,-36.756814001,,49,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BENDIGO FIRE STATION CFA,OPERATIONAL,,BENDIGO,VICTORIA,3550,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.75681400099995,144.28507199900002,,,GAVIC421799189,145-149 HARGREAVES STREET,1,3550,BENDIGO,10,-36.756733199999985,144.28512103000003
148.884643483,-37.149043675,,50,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BENDOC FIRE STATION CFA,OPERATIONAL,,BENDOC,VICTORIA,3888,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.14904367499997,148.8846434830001,,,GAVIC719010574,25 CLARKEVILLE ROAD,0,3888,BENDOC,11,-37.149061899999936,148.88476628000012
147.466564049,-37.972650303,,51,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BENGWORDEN FIRE STATION CFA,OPERATIONAL,,BENGWORDEN,VICTORIA,3875,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.972650302999966,147.4665640490001,,,GAVIC420884393,1810 BENGWORDEN ROAD,1,3875,BENGWORDEN,17,-37.97279752999998,147.4665301000001
144.703913002,-37.185121001,,52,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BENLOCH FIRE STATION CFA,OPERATIONAL,,BENLOCH,VICTORIA,3435,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.18512100099997,144.70391300200004,,BENLOCH FIRE STATION,GAVIC422028970,460 FEENEYS LANE,0,3435,BENLOCH,14,-37.184995879999974,144.70389188000001
143.472963994,-36.493623983,,53,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BERRIMAL FIRE STATION CFA,OPERATIONAL,,BERRIMAL,VICTORIA,3518,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.493623982999964,143.4729639940001,,,GAVIC425668042,1111 BERRIMAL-WEDDERBURN ROAD,0,3518,BERRIMAL,12,-36.49351673999996,143.47297718000004
143.6940038,-37.774424241,,54,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CAPE CLEAR SATELLITE FIRE STATION (BERRINGA) CFA,OPERATIONAL,,BERRINGA,VICTORIA,3351,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.77442424099996,143.69400380000002,,,GAVIC423964045,20 BERRINGA ROAD,1,3351,BERRINGA,17,-37.774276499999985,143.69406865000008
147.652714997,-36.216839001,,55,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BERRINGAMA FIRE STATION CFA,OPERATIONAL,,BERRINGAMA,VICTORIA,3691,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.21683900099998,147.6527149970001,,,GAVIC422311878,4006 MURRAY VALLEY HIGHWAY,1,3691,BERRINGAMA,24,-36.217018949999954,147.65286590000005
142.994916723,-35.6361312399999,,56,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BERRIWILLOCK FIRE STATION CFA,OPERATIONAL,,BERRIWILLOCK,VICTORIA,3531,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-35.63613123999994,142.99491672300007,,,GAVIC421444539,69 TAVERNER STREET,1,3531,BERRIWILLOCK,9,-35.63613964999996,142.99481550000007
143.487700144,-37.9813559259999,,57,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BERRYBANK FIRE STATION CFA,OPERATIONAL,,BERRYBANK,VICTORIA,3323,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.981355925999935,143.4877001440001,,,GAVIC425226225,3565 FOXHOW-BERRYBANK ROAD,0,3323,BERRYBANK,7,-37.98129720999998,143.48773774000006
146.051260996,-38.407935998,,58,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BERRYS CREEK FIRE STATION CFA,OPERATIONAL,,BERRYS CREEK,VICTORIA,3953,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.40793599799997,146.0512609960001,,,GAVIC424919949,391 WOOREEN-MIRBOO ROAD,0,3953,BERRYS CREEK,140,-38.40744610999997,146.04977953000002
145.34403312,-38.0372700519999,,59,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BERWICK FIRE STATION CFA,OPERATIONAL,,BERWICK,VICTORIA,3806,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.03727005199994,145.34403312000006,,BERWICK FIRE STATION,GAVIC719750602,14 RESERVE STREET,1,3806,BERWICK,7,-38.03733521999993,145.34402789000012
141.959105978,-38.154491933,,60,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BESSIEBELLE FIRE STATION CFA,OPERATIONAL,,BESSIEBELLE,VICTORIA,3304,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.154491932999974,141.95910597800003,,,GAVIC422034475,12 SCHOOL ROAD,1,3304,BESSIEBELLE,10,-38.15457150999998,141.9591546900001
147.098741003,-36.1248219989999,,61,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BETHANGA FIRE STATION CFA,OPERATIONAL,,BETHANGA,VICTORIA,3691,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.12482199899995,147.0987410030001,,,GAVIC423489599,1 SPRINGDALE ROAD,1,3691,BETHANGA,9,-36.124859379999975,147.09882720000007
142.419636742,-35.938213628,,62,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BEULAH FIRE STATION CFA,OPERATIONAL,,BEULAH,VICTORIA,3395,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-35.93821362799997,142.41963674200008,,,GAVIC424485330,26 BELL STREET,1,3395,BEULAH,2,-35.938194909999936,142.4196385900001
143.482953004,-35.238825001,,63,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BEVERFORD & DISTRICT FIRE STATION CFA,OPERATIONAL,,BEVERFORD,VICTORIA,3590,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-35.23882500099995,143.48295300400002,,,GAVIC424032299,1384 MURRAY VALLEY HIGHWAY,0,3590,BEVERFORD,35,-35.238610939999944,143.48324186000002
148.025934998,-36.2803710009999,,64,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BIGGARA FIRE STATION CFA,OPERATIONAL,,BIGGARA,VICTORIA,3707,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.280371000999935,148.02593499800003,,,GAVIC425529744,1476 UPPER MURRAY ROAD,1,3707,BIGGARA,33,-36.28057076999994,148.02620295000008
144.349549966,-37.833796675,,65,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BALLIANG & DISTRICT FIRE STATION CFA,OPERATIONAL,,BALLIANG,VICTORIA,3340,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.833796674999974,144.34954996600004,,,GAVIC421456959,1272 BACCHUS MARSH-BALLIANG ROAD,1,3340,BALLIANG,32,-37.83354399999996,144.3493870000001
145.647302912,-36.710120118,,66,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BALMATTUM FIRE STATION CFA,OPERATIONAL,,BALMATTUM,VICTORIA,3666,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.71012011799996,145.6473029120001,,,GAVIC424504533,1059 SHEANS CREEK ROAD,1,3666,BALMATTUM,4,-36.71013359999995,145.64726071000007
141.814533168,-37.2108904309999,,67,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NORTH BALMORAL FIRE STATION CFA,OPERATIONAL,,BALMORAL,VICTORIA,3407,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.21089043099994,141.81453316800003,,NORTH BALMORAL CFA,GAVIC422291367,357 FIVE WAYS ROAD,0,3407,BALMORAL,26,-37.21068187999998,141.8143960100001
141.841695387,-37.249472456,,68,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BALMORAL FIRE STATION CFA,OPERATIONAL,,BALMORAL,VICTORIA,3407,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.24947245599998,141.84169538700007,,,GAVIC414323363,31 BELL STREET,1,3407,BALMORAL,16,-37.24951805999996,141.8418660000001
145.128654717,-38.37308538,,69,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BALNARRING FIRE STATION CFA,OPERATIONAL,,BALNARRING,VICTORIA,3926,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.373085379999964,145.12865471700002,,,GAVIC421047083,3017 FRANKSTON-FLINDERS ROAD,2,3926,BALNARRING,9,-38.37311535999993,145.1285545600001
142.56837764,-36.198144401,,70,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BANGERANG FIRE STATION CFA,OPERATIONAL,,BANGERANG,VICTORIA,3393,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.19814440099998,142.5683776400001,,,GAVIC422125632,1524 BANGERANG ROAD,1,3393,BANGERANG,51,-36.19777841999996,142.56871918000002
144.171102156,-38.04712341,,71,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BANNOCKBURN FIRE STATION CFA,OPERATIONAL,,BANNOCKBURN,VICTORIA,3331,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.04712340999998,144.17110215600007,,FIRE STATION CFA,GAVIC420576978,25 HIGH STREET,1,3331,BANNOCKBURN,5,-38.04715400999993,144.17114085000003
146.456079005,-38.5872070029999,,72,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,JACK RIVER SATELLITE FIRE STATION (BINGINWARRI) CFA,OPERATIONAL,,BINGINWARRI,VICTORIA,3966,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.587207002999946,146.4560790050001,,,GAVIC425555224,675 ALBERT RIVER-WELSHPOOL ROAD,0,3966,BINGINWARRI,61,-38.58687852999998,146.45551436000005
146.693539002,-36.3528080039999,,73,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BEECHWORTH FIRE STATION CFA,OPERATIONAL,,BEECHWORTH,VICTORIA,3747,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.35280800399994,146.69353900200008,,,GAVIC421766750,3 VICTORIA ROAD,1,3747,BEECHWORTH,0,-36.35281117999995,146.69354166000005
145.356798042,-37.909187437,,74,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BELGRAVE FIRE STATION CFA,OPERATIONAL,,BELGRAVE,VICTORIA,3160,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.90918743699996,145.35679804200004,,,GAVIC420218370,4 BAYVIEW ROAD,1,3160,BELGRAVE,13,-37.90930069999996,145.35682214000008
145.355561528,-37.9267893529999,,75,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BELGRAVE HEIGHTS & SOUTH FIRE STATION CFA,OPERATIONAL,,BELGRAVE HEIGHTS,VICTORIA,3160,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.92678935299995,145.35556152800007,,,GAVIC421082734,90 COLBY DRIVE,1,3160,BELGRAVE HEIGHTS,3,-37.92680299999995,145.35553300000004
144.262447945,-38.336417011,,76,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BELLBRAE FIRE STATION CFA,OPERATIONAL,,BELLBRAE,VICTORIA,3228,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.33641701099998,144.26244794500008,,BELLBRAE CFA STATION,GAVIC420034668,80 SCHOOL ROAD,2,3228,BELLBRAE,17,-38.33657242999993,144.26242434000005
147.062570997,-36.0991190039999,,77,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BETHANGA SATELLITE FIRE STATION (BELLBRIDGE) CFA,OPERATIONAL,,BELLBRIDGE,VICTORIA,3691,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.09911900399993,147.06257099700008,,,GAVIC425467283,16 LYNDON AVENUE,0,3691,BELLBRIDGE,5,-36.09907298999997,147.06257862000007
144.327241304,-38.1888852229999,,78,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BELMONT FIRE STATION CFA,OPERATIONAL,,BELMONT,VICTORIA,3216,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.18888522299994,144.32724130400004,,,GAVIC414081595,2-4 REYNOLDS ROAD,1,3216,BELMONT,18,-38.188945839999974,144.3274333500001
148.962282003,-37.7569669969999,,79,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BEMM FIRE STATION CFA,OPERATIONAL,,BEMM RIVER,VICTORIA,3889,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.75696699699995,148.96228200300004,,BEMM RIVER FIRE STATION,GAVIC720214171,2112 SYDENHAM INLET ROAD,0,3889,BEMM RIVER,7,-37.756937929999935,148.96234632000005
143.972812001,-36.984154998,,80,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARINGHUP WEST FIRE STATION CFA,OPERATIONAL,,BARINGHUP,VICTORIA,3463,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.98415499799995,143.97281200100008,,,GAVIC719415147,60 CAIRN CURRAN HALL ROAD,-1,3463,BARINGHUP,5,-36.98420076999997,143.97282237000002
143.887953302,-36.964626138,,81,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARINGHUP WEST SATELLITE FIRE STATION (BARINGHUP WEST) CFA,OPERATIONAL,,BARINGHUP WEST,VICTORIA,3463,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.96462613799997,143.88795330200003,,,GAVIC720127709,125 KAYES ROAD,0,3463,BARINGHUP WEST,3,-36.96462636999996,143.88798737000002
143.201119999,-36.936253999,,82,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARKLY & FRENCHMANS FIRE STATION CFA,OPERATIONAL,,BARKLY,VICTORIA,3384,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.93625399899997,143.20111999900007,,,GAVIC419836689,120 BARKLY-NAVARRE ROAD,0,3384,BARKLY,25,-36.93634642999996,143.20086028000003
144.961005082,-36.01523716,,83,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARMAH FIRE STATION CFA,OPERATIONAL,,BARMAH,VICTORIA,3639,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.01523715999997,144.96100508200004,,FIRE STATION,GAVIC424449238,27 LAWFORD STREET,0,3639,BARMAH,6,-36.01528739999998,144.96096939000006
146.681306997,-36.055131004,,84,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARNAWARTHA SATELLITE FIRE STATION (BARNAWARTHA) CFA,OPERATIONAL,,BARNAWARTHA,VICTORIA,3688,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.055131003999975,146.6813069970001,,,GAVIC421723077,2227 MURRAY VALLEY HIGHWAY,2,3688,BARNAWARTHA,34,-36.05488019999996,146.68152878000012
146.670790003,-36.102772998,,85,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARNAWARTHA FIRE STATION CFA,OPERATIONAL,,BARNAWARTHA,VICTORIA,3688,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.10277299799998,146.6707900030001,,,GAVIC425403955,510 SOLDIERS ROAD,0,3688,BARNAWARTHA,23,-36.10276701999993,146.67105020000008
143.669514998,-36.009990004,,86,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARRAPORT-GREDGWIN FIRE STATION CFA,OPERATIONAL,,BARRAPORT,VICTORIA,3537,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.009990003999974,143.66951499800007,,,GAVIC425630984,8 BARRAPORT WEST ROAD,1,3537,BARRAPORT,19,-36.00994646999993,143.66971840000008
143.774998334,-38.018611743,,87,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARUNAH PLAINS NORTH FIRE STATION CFA,OPERATIONAL,,BARUNAH PARK,VICTORIA,3329,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.01861174299995,143.7749983340001,,,GAVIC425399098,1100 BELLS ROAD,0,3329,BARUNAH PARK,14,-38.01873806999998,143.7749911200001
