X,Y,objectid,featuretype,descripton,class,facility_name,facility_operationalstatus,facility_address,abs_suburb,facility_state,abs_postcode,facility_attribute_source,facility_attribute_date,facility_source,facility_date,facility_spatial_confidence,facility_revised,comment_,facility_lat,facility_long,validated,gnaf_building_name,gnaf_address_detail_pid,gnaf_formatted_address,gnaf_confidence,gnaf_postcode,gnaf_suburb,distance_to_gnaf,gnaf_lat,gnaf_long
142.777414,-37.058203,219,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,STAWELL AMBULANCE STATION,OPERATIONAL,,STAWELL,VICTORIA,3380,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.058203,142.777414,,,GAVIC421158840,7 VICTORIA STREET,-1,3380,STAWELL,10,-37.05815508,142.7775058
144.724923,-37.586864,220,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,SUNBURY AMBULANCE STATION,OPERATIONAL,,SUNBURY,VICTORIA,3429,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.586864,144.724923,,AMBULANCE,GAVIC419621838,16-22 SHIELDS STREET,1,3429,SUNBURY,0,-37.586863,144.724923
144.8342254,-37.77734763,221,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,SUNSHINE AMBULANCE STATION,OPERATIONAL,,SUNSHINE NORTH,VICTORIA,3020,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.77734763,144.8342254,,,GAVIC421405641,458 BALLARAT ROAD,1,3020,SUNSHINE NORTH,0,-37.77734775,144.8342251
143.557453,-35.333715,222,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,SWAN HILL AMBULANCE STATION,OPERATIONAL,,SWAN HILL,VICTORIA,3585,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-35.333715,143.557453,,,GAVIC720226868,9 CHAPMAN STREET,0,3585,SWAN HILL,18,-35.33385141,143.5573473
147.1844989,-36.2137677,223,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,TALLANGATTA AMBULANCE STATION,OPERATIONAL,,TALLANGATTA,VICTORIA,3700,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.2137677,147.1844989,,BOLGA COURT HOSTEL,GAVIC424448963,7 LAKESIDE DRIVE,2,3700,TALLANGATTA,0,-36.2137673,147.1844993
145.2229292,-36.44642738,224,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,TATURA AMBULANCE STATION,OPERATIONAL,,TATURA,VICTORIA,3616,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.44642738,145.2229292,,,GAVIC420361225,114-120 ROSS STREET,1,3616,TATURA,0,-36.4464274,145.2229289
146.256538,-37.569756,225,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WOODS POINT AMBULANCE STATION,OPERATIONAL,,WOODS POINT,VICTORIA,3723,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.569756,146.256538,,,GAVIC422285589,11 COSTER STREET,0,3723,WOODS POINT,0,-37.56975574,146.2565375
142.448991,-38.300664,226,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,HEMS4 AMBULANCE STATION,OPERATIONAL,,YARPTURK,VICTORIA,3283,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.300664,142.448991,,AERODROME,GAVIC423223943,146 MAILORS FLAT-KOROIT ROAD,2,3283,YARPTURK,221,-38.30010313,142.4514182
145.609112,-37.782707,227,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,YARRA JUNCTION AMBULANCE STATION,OPERATIONAL,,YARRA JUNCTION,VICTORIA,3797,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.782707,145.609112,,,GAVIC421401945,34 YARRA STREET,1,3797,YARRA JUNCTION,0,-37.78270663,145.6091125
146.676386,-38.560047,228,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,YARRAM AMBULANCE STATION,OPERATIONAL,,YARRAM,VICTORIA,3971,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.560047,146.676386,,,GAVIC423211147,134 COMMERCIAL ROAD,0,3971,YARRAM,0,-38.560046,146.676386
145.9952573,-36.021278,229,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,YARRAWONGA AMBULANCE STATION,OPERATIONAL,,YARRAWONGA,VICTORIA,3730,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.021278,145.9952573,,,GAVIC424486791,27 BURLEY ROAD,1,3730,YARRAWONGA,0,-36.02127833,145.9952576
145.423445,-37.210607,230,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,YEA AMBULANCE STATION,OPERATIONAL,,YEA,VICTORIA,3717,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.210607,145.423445,,,GAVIC419764548,25 SNODGRASS STREET,1,3717,YEA,0,-37.21060741,145.4234448
145.989484,-36.55056991,231,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,BENALLA AMBULANCE STATION,OPERATIONAL,,BENALLA,VICTORIA,3672,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,NO GNAF POINT,-36.55056991,145.989484,,,,,,,,,,
146.6093485,-36.15120566,232,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,CHILTERN AMBULANCE STATION,OPERATIONAL,,CHILTERN,VICTORIA,3683,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,NO GNAF POINT,-36.15120566,146.6093485,,,,,,,,,,
144.3245626,-36.7401019,233,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,HEMS3 AMBULANCE STATION,OPERATIONAL,,EAST BENDIGO,VICTORIA,3550,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,NO GNAF POINT,-36.7401019,144.3245626,,,,,,,,,,
144.469185,-37.254402,234,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,KYNETON AMBULANCE STATION,OPERATIONAL,,KYNETON,VICTORIA,3444,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,NO GNAF POINT,-37.254402,144.469185,,,,,,,,,,
144.6673505,-37.85268448,235,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,TARNEIT AMBULANCE STATION,OPERATIONAL,,TARNEIT,VICTORIA,3029,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,NO GNAF POINT,-37.85268448,144.6673505,,,,,,,,,,
145.210876,-37.859008,257,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,KNOX AMBULANCE STATION,OPERATIONAL,,WANTIRNA,VICTORIA,3152,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.859008,145.210876,,,GAVIC424625348,20 MOUNTAIN HIGHWAY,1,3152,WANTIRNA,0,-37.85900875,145.2108763
142.401862,-36.25365,258,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WARRACKNABEAL AMBULANCE STATION,OPERATIONAL,,WARRACKNABEAL,VICTORIA,3393,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.25365,142.401862,,,GAVIC412599193,87 LYLE STREET,2,3393,WARRACKNABEAL,0,-36.25364974,142.4018619
145.942009,-38.166805,259,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WARRAGUL AMBULANCE STATION,OPERATIONAL,,WARRAGUL,VICTORIA,3820,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.166805,145.942009,,,GAVIC423929256,162 QUEEN STREET,1,3820,WARRAGUL,0,-38.16680509,145.9420096
142.4805019,-38.37587811,260,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WARRNAMBOOL AMBULANCE STATION,OPERATIONAL,,WARRNAMBOOL,VICTORIA,3280,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.3758781,142.4805019,,,GAVIC420853210,1 KING STREET,2,3280,WARRNAMBOOL,0,-38.37587909,142.4805012
143.6127841,-36.42019029,261,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WEDDERBURN AMBULANCE STATION,OPERATIONAL,,WEDDERBURN,VICTORIA,3518,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.42019029,143.6127841,,,GAVIC420585738,8 KERR STREET,2,3518,WEDDERBURN,0,-36.42019063,143.6127838
143.8135698,-37.53612182,262,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WENDOUREE AMBULANCE STATION,OPERATIONAL,,WENDOUREE,VICTORIA,3355,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.53612182,143.8135698,,,GAVIC424255453,UNIT 7 26 GRANDLEE DRIVE,1,3355,WENDOUREE,0,-37.53612183,143.8135696
144.6608066,-37.90280977,263,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MANOR LAKES AMBULANCE STATION,OPERATIONAL,,WERRIBEE,VICTORIA,3030,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.90280976,144.6608066,,,GAVIC423441727,2 BRIDGE STREET,1,3030,WERRIBEE,0,-37.90280963,144.6608064
144.6625938,-37.91018113,264,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WERRIBEE AMBULANCE STATION,OPERATIONAL,,WERRIBEE,VICTORIA,3030,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.91018113,144.6625938,,,GAVIC419610398,35 RUSSELL STREET,2,3030,WERRIBEE,0,-37.91018,144.662593
144.946619,-37.808397,273,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WEST MELBOURNE AMBULANCE STATION,OPERATIONAL,,WEST MELBOURNE,VICTORIA,3003,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.808397,144.946619,,,GAVIC419868722,160 RODEN STREET,1,3003,WEST MELBOURNE,0,-37.80839741,144.9466186
146.8391234,-36.13225402,274,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WEST WODONGA AMBULANCE STATION,OPERATIONAL,,WEST WODONGA,VICTORIA,3690,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.13225402,146.8391234,,,GAVIC421071981,1 MCGAFFINS ROAD,1,3690,WEST WODONGA,5,-36.13220753,146.8391427
144.8780436,-37.68283533,275,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,NORTH WEST SRC AMBULANCE STATION,OPERATIONAL,,WESTMEADOWS,VICTORIA,3049,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.68283533,144.8780436,,,GAVIC420336222,21-29 GLOBAL DRIVE,1,3049,WESTMEADOWS,0,-37.68283503,144.8780434
144.882155,-37.684442,276,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,TULLAMARINE AMBULANCE STATION,OPERATIONAL,,WESTMEADOWS,VICTORIA,3049,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.684442,144.882155,,,GAVIC421838514,1 WESTERN AVENUE,2,3049,WESTMEADOWS,0,-37.68444272,144.8821544
145.114107,-37.518246,277,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WHITTLESEA AMBULANCE STATION,OPERATIONAL,,WHITTLESEA,VICTORIA,3757,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.518246,145.114107,,,GAVIC422182186,2394 PLENTY ROAD,0,3757,WHITTLESEA,0,-37.51824564,145.1141079
146.886155,-36.11807525,278,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WODONGA AMBULANCE STATION,OPERATIONAL,,WODONGA,VICTORIA,3690,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.11807525,146.886155,,,GAVIC420891520,31 SOUTH STREET,0,3690,WODONGA,9,-36.11806096,146.8860537
145.592673,-38.597749,279,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WONTHAGGI AMBULANCE STATION,OPERATIONAL,,WONTHAGGI,VICTORIA,3995,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.597749,145.592673,,,GAVIC421804001,118 MCKENZIE STREET,2,3995,WONTHAGGI,0,-38.59774865,145.5926729
144.530183,-37.356552,280,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WOODEND AMBULANCE STATION,OPERATIONAL,,WOODEND,VICTORIA,3442,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.356552,144.530183,,,GAVIC420256108,4 NICHOLSON STREET,2,3442,WOODEND,4,-37.35655185,144.5302298
